,county,land_area,biome,tc_goal,treecanopy,tc_gap,priority_i,pctpocnorm,pctpovnorm,unemplnorm,dep_perc,depratnorm,health_nor,temp_norm,tes,tesctyscor,rank,rankgrpsz,Mean_Temp,Median_Temp,STD_Temp,Min_Temp,Max_Temp,Mean_Rain,Median_Rain,STD_Rain,Min_Rain,Max_Rain
579,Bexar County,1.3104,Grassland,0.3,0.4975,0.0,0.370253216459805,0.495953757225434,0.173673462323907,0.181224004753416,0.413872832369942,0.353057199211045,0.421473620716664,0.271452341335869,100,78.0,1,14,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
580,Bexar County,0.5303,Grassland,0.3,0.1596,0.1404,0.421725210464128,0.57975797579758,0.403610820163853,0.036162613193425,0.413641364136414,0.352720450281426,0.421473620716664,0.503446636558117,77,78.0,9,14,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
581,Bexar County,0.4983,Grassland,0.3,0.1176,0.1824,0.466789933042107,0.796598157335223,0.476764084640036,0.129791482536253,0.45995747696669,0.425853018372703,0.421473620716664,0.397195150938911,67,78.0,13,14,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
582,Bexar County,3.0857,Grassland,0.3,0.3726,0.0,0.3064610510911,0.399911426040744,0.306405788953537,0.037760960737886,0.381310894596988,0.308160343593414,0.351438461721268,0.190396957451866,100,78.0,1,14,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
583,Bexar County,1.5789,Grassland,0.3,0.1864,0.1136,0.388951543826218,0.569206842923795,0.359194519204204,0.03150891547346,0.461897356143079,0.429190751445087,0.351438461721268,0.495127169004041,82,78.0,8,14,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
584,Bexar County,1.4916,Grassland,0.3,0.3535,0.0,0.336576333655114,0.491759165825765,0.200176965656316,0.049239755782552,0.411368987554659,0.349428571428571,0.351438461721268,0.386260993582125,100,78.0,1,14,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
585,Bexar County,2.7264,Grassland,0.3,0.1782,0.1218,0.409964630409143,0.586826347305389,0.261098561360313,0.314139401465053,0.2375249500998,0.155759162303665,0.352911786783303,0.384834799144283,80,86.0,8,10,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
586,Bexar County,1.3581,Grassland,0.3,0.1963,0.1037,0.438283444535973,0.650230111768573,0.525087891278587,0.065753842432656,0.386916502301118,0.315549597855228,0.352911786783303,0.366294271452341,82,79.0,508,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
587,Bexar County,3.0544,Grassland,0.3,0.1509,0.1491,0.41438582262528,0.724688279301746,0.152530759376769,0.210865933052947,0.363092269326683,0.285043069694597,0.352911786783303,0.363917280722605,76,79.0,633,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
588,Bexar County,1.6051,Grassland,0.3,0.2242,0.0758,0.453864976795238,0.75749921060941,0.577641527153031,0.014461513772175,0.366277233975371,0.288988540109616,0.352911786783303,0.405514618492988,86,79.0,432,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
589,Bexar County,0.9507,Grassland,0.3,0.2205,0.0795,0.334297316730601,0.494303797468354,0.150059374921044,0.054243919790138,0.340506329113924,0.258157389635317,0.37026717053809,0.430710720228191,89,79.0,401,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
590,Bexar County,0.619,Grassland,0.3,0.1426,0.1574,0.398793238928079,0.690346083788707,0.309883458888674,0.0,0.472677595628415,0.448186528497409,0.37026717053809,0.440694081293083,75,79.0,648,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
591,Bexar County,1.3671,Grassland,0.3,0.1846,0.1154,0.368991343788397,0.706746463547334,0.13955983571486,0.19105532508362,0.366158868335147,0.288841201716738,0.37026717053809,0.331114808652246,83,79.0,486,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
592,Bexar County,0.8213,Grassland,0.3,0.1853,0.1147,0.396960806600923,0.54176072234763,0.523204606588178,0.118815738215816,0.319638826185102,0.234903782349038,0.465155757256933,0.398621345376753,82,79.0,508,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
593,Bexar County,1.0905,Grassland,0.3,0.188,0.112,0.426204058567961,0.732510288065844,0.415934961571721,0.117460003080918,0.431350542461653,0.379276315789474,0.465155757256933,0.399572141668647,81,79.0,527,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
594,Bexar County,0.5011,Grassland,0.3,0.134,0.166,0.486671884660677,0.685090909090909,0.810875703139176,0.135317924079124,0.481454545454545,0.464235624123422,0.465155757256933,0.419538863798431,68,79.0,774,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
595,Bexar County,0.5072,Grassland,0.3,0.2053,0.0947,0.371604049304165,0.612951807228916,0.173917225789385,0.051682401355604,0.453313253012048,0.414600550964187,0.313537542091235,0.490848585690516,86,79.0,432,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
596,Bexar County,1.127,Grassland,0.3,0.1668,0.1332,0.334655964144568,0.429915333960489,0.251581691082561,0.035425047778939,0.374412041392286,0.299248120300752,0.313537542091235,0.440456382220109,82,79.0,508,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
597,Bexar County,0.3731,Grassland,0.3,0.1833,0.1167,0.345690032995103,0.477908025247971,0.107816828021144,0.068946876996412,0.358881875563571,0.279887482419128,0.314312976334411,0.52531495127169,84,79.0,471,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
598,Bexar County,0.9531,Grassland,0.3,0.2279,0.0721,0.387835253593377,0.610569522832222,0.241390349780069,0.045970869130322,0.435094920472037,0.385104450499546,0.314312976334411,0.504635131922985,89,79.0,401,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
599,Bexar County,0.641,Grassland,0.3,0.1428,0.1572,0.379014746959568,0.560068649885583,0.137135297666045,0.111866669600874,0.372997711670481,0.297445255474452,0.314312976334411,0.612550511053007,77,79.0,603,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
600,Bexar County,1.4687,Grassland,0.3,0.407,0.0,0.332929963296603,0.552854511970534,0.285091809001922,0.013307503686833,0.369797421731123,0.293395675043834,0.278509429238211,0.338245780841455,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
601,Bexar County,0.6332,Grassland,0.3,0.3978,0.0,0.379117743196741,0.676985981308411,0.258473706792023,0.182832501837027,0.398948598130841,0.331875607385811,0.278509429238211,0.391965771333492,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
602,Bexar County,1.5487,Grassland,0.3,0.3384,0.0,0.383110002526565,0.619391025641026,0.313219714417319,0.167010357321776,0.32411858974359,0.239774748073503,0.261186625498605,0.413596386974091,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
603,Bexar County,1.1041,Grassland,0.3,0.4801,0.0,0.357195146757586,0.726530612244898,0.225247464255163,0.055068067742751,0.363265306122449,0.28525641025641,0.261186625498605,0.259329688614214,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
604,Bexar County,0.4144,Grassland,0.3,0.309,0.0,0.436957740460546,0.706102117061021,0.524341106081734,0.380076803743547,0.294520547945205,0.20873786407767,0.44065399507097,0.31162348466841,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
605,Bexar County,0.5221,Grassland,0.3,0.2685,0.0315,0.362949157037605,0.514455151964418,0.187118720305867,0.094676392984634,0.473684210526316,0.45,0.44065399507097,0.3090087948657,95,79.0,336,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
606,Bexar County,0.941,Grassland,0.3,0.5813,0.0,0.322425859724986,0.434968017057569,0.133800119850592,0.0,0.477611940298507,0.457142857142857,0.44065399507097,0.214166864749227,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
607,Bexar County,0.9111,Grassland,0.3,0.3206,0.0,0.338646631896196,0.229390681003584,0.39925883001023,0.19372221197779,0.424731182795699,0.369158878504673,0.44065399507097,0.174708818635607,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
608,Bexar County,0.6702,Grassland,0.3,0.3149,0.0,0.357605445812452,0.467809170912459,0.20117245823314,0.13989221419562,0.418712366836498,0.360159362549801,0.44065399507097,0.344663655811742,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
609,Bexar County,1.9001,Grassland,0.3,0.2183,0.0817,0.344806512398494,0.598083067092652,0.152803657859999,0.191066842072292,0.359744408945687,0.280938123752495,0.358720371960945,0.275968623722367,89,79.0,401,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
610,Bexar County,1.6917,Grassland,0.3,0.3384,0.0,0.310530399157722,0.656576980568012,0.075615584973551,0.141715453954093,0.241031390134529,0.158788774002954,0.25088203338106,0.283099595911576,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
611,Bexar County,4.4295,Grassland,0.3,0.6202,0.0,0.311717676617514,0.488395560040363,0.105873688210528,0.234728234728235,0.455095862764884,0.417592592592593,0.25088203338106,0.078440694081293,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
612,Bexar County,0.9211,Grassland,0.3,0.3872,0.0,0.312272717693045,0.591611479028698,0.125206540561261,0.0,0.45364238410596,0.415151515151515,0.163544267267285,0.251010221060138,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
613,Bexar County,1.0019,Grassland,0.3,0.333,0.0,0.297706384448201,0.430682976554536,0.099487060537437,0.12879661668589,0.386340468909276,0.314784053156146,0.163544267267285,0.295935345852151,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
614,Bexar County,4.1349,Grassland,0.3,0.5204,0.0,0.248024320444833,0.402170108505425,0.141650196282269,0.025639409032638,0.249562478123906,0.166277985074627,0.197163573507545,0.120751129070597,100,0.0,1,37,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
615,Bexar County,1.876,Grassland,0.3,0.3762,0.0,0.324088957755478,0.663246831623416,0.037005048442644,0.148936969423785,0.447193723596862,0.404475982532751,0.197163573507545,0.194437841692417,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
616,Bexar County,1.8757,Grassland,0.3,0.2642,0.0358,0.308138565739416,0.729563614013522,0.14955454943771,0.0,0.232944068838353,0.151842948717949,0.197163573507545,0.293082956976468,95,79.0,336,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
617,Bexar County,3.5728,Grassland,0.3,0.3709,0.0,0.356167176769805,0.644279759147754,0.185654949351714,0.16362537307794,0.467577582213988,0.439103958242714,0.256019454426157,0.285951984787259,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
618,Bexar County,2.869,Grassland,0.3,0.355,0.0,0.29269797264295,0.558166862514689,0.145307504849291,0.0,0.256560908734822,0.172550052687039,0.256019454426157,0.348942239125267,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
619,Bexar County,3.1545,Grassland,0.3,0.5322,0.0,0.249958679385555,0.407090464547677,0.054554298086793,0.059273579019506,0.397718011409943,0.330175913396482,0.210188038805074,0.105062990254338,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
620,Bexar County,4.062,Grassland,0.3,0.1602,0.1398,0.325652908679553,0.795931546658056,0.124854363670848,0.029344416863899,0.222473361317404,0.143064784053156,0.256075931139822,0.368671262182077,82,78.0,1,2,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
621,Bexar County,6.1579,Grassland,0.3,0.1065,0.1935,0.367019960192928,0.71271613832853,0.235977612498346,0.169656515088305,0.341678674351585,0.259507523939808,0.256075931139822,0.405752317565961,72,79.0,707,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
622,Bexar County,1.6492,Grassland,0.3,0.312,0.0,0.327517318274299,0.490533562822719,0.075928464356428,0.116179959192756,0.454962707974756,0.417368421052631,0.186616797710923,0.313762776325172,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
623,Bexar County,3.2685,Grassland,0.3,0.558,0.0,0.273541984247634,0.482913669064748,0.011487815735436,0.035439360929557,0.412769784172662,0.35145482388974,0.186616797710923,0.112669360589494,100,79.0,1,951,71.28,72.0,1.1691877522451206,69.6,72.2,23.012,22.2,7.944946192391739,12.85,34.98
